repo_url,full_name,owner_login,description,language,stars_count,forks_count,open_issues_count,total_commits,months_with_activity,avg_commits_per_month,most_active_month,most_active_month_commits,archived,disabled,visibility,has_solidity,has_vyper,uses_solmate,uses_solady,has_scaffold_config
https://github.com/solidity-labs-io/superchain-ops/,solidity-labs-io/superchain-ops,solidity-labs-io,,Solidity,0,1,2,103,6,17.17,2024-12,25,False,False,public,True,False,True,True,False
https://github.com/sosovaluelabs/ssi-protocol/,sosovaluelabs/ssi-protocol,SoSoValueLabs,,Solidity,6,4,0,103,10,10.3,2024-12,30,False,False,public,True,False,True,False,False
https://github.com/hunterfund/ssi-protocol/,hunterfund/ssi-protocol,HunterFund,,Solidity,0,0,0,102,10,10.2,2024-12,30,False,False,public,True,False,True,False,False
https://github.com/prex0/prex-contracts-v2/,prex0/prex-contracts-v2,prex0,,Solidity,0,0,1,102,2,51.0,2025-03,63,False,False,public,True,False,True,False,False
https://github.com/madara-alliance/kakarot/,madara-alliance/kakarot,madara-alliance,"Kakarot is a zkEVM written in Cairo, leveraging the STARK proof system.",Cairo,0,0,0,101,3,33.67,2024-09,54,False,False,public,True,False,True,False,False
https://github.com/ozean-l2/ozean-contracts/,ozean-l2/ozean-contracts,Ozean-L2,,Solidity,1,0,0,101,9,11.22,2025-06,34,False,False,public,True,False,True,True,False
https://github.com/rhinestonewtf/core-modules/,rhinestonewtf/core-modules,rhinestonewtf,,Solidity,28,19,2,100,11,9.09,2024-11,19,False,False,public,True,False,True,True,False
https://github.com/sky-ecosystem/rates-conv/,sky-ecosystem/rates-conv,sky-ecosystem,,Solidity,0,0,0,100,7,14.29,2025-02,57,False,False,public,True,False,True,False,False
https://github.com/suryansh-23/liquidity-oracle/,suryansh-23/liquidity-oracle,Suryansh-23,Uniswap's UHI Cohort 4 EigenLayer & Uniswap Foundation Track Winner 🦄🏆,Rust,4,1,0,100,1,100.0,2025-03,100,False,False,public,True,False,True,False,False
https://github.com/justraman/mint-mania/,justraman/mint-mania,justraman,MintMania,Solidity,2,3,0,99,3,33.0,2024-08,96,False,False,public,True,False,True,False,False
https://github.com/pauldev20/wld-miniapp/,pauldev20/wld-miniapp,pauldev20,,TypeScript,0,2,0,99,2,49.5,2024-11,97,False,False,public,True,False,True,False,True
